id,intended_urgency,intended_emotion,evaluated_urgency,evaluated_emotion,urgency_changed,emotion_changed,any_changed
4413,High,Medium,High,High,False,True,True
4415,High,Medium,High,High,False,True,True
4416,High,Medium,High,High,False,True,True
4420,High,Medium,High,High,False,True,True
4423,High,Medium,High,High,False,True,True
4425,High,Medium,Medium,Medium,True,False,True
4426,High,Medium,High,High,False,True,True
4427,High,Medium,High,High,False,True,True
4428,High,Medium,High,High,False,True,True
4430,High,Medium,High,High,False,True,True
4432,High,Medium,High,High,False,True,True
4435,High,Medium,Medium,Medium,True,False,True
4436,High,Medium,High,High,False,True,True
4437,High,Medium,High,High,False,True,True
4438,High,Medium,Medium,Medium,True,False,True
4439,High,Medium,High,High,False,True,True
4440,High,Medium,Medium,Medium,True,False,True
4441,High,Medium,High,High,False,True,True
4442,High,Medium,High,High,False,True,True
4443,High,Medium,High,High,False,True,True
4445,High,Medium,Medium,High,True,True,True
4446,High,Medium,High,High,False,True,True
4447,High,Medium,High,High,False,True,True
4448,High,Medium,High,High,False,True,True
4449,High,Medium,High,High,False,True,True
4450,High,Medium,High,High,False,True,True
4452,High,Medium,High,High,False,True,True
4454,High,Medium,Medium,Medium,True,False,True
4455,High,Medium,Medium,Medium,True,False,True
4456,High,Medium,High,High,False,True,True
4457,High,Medium,High,High,False,True,True
4459,High,Medium,High,High,False,True,True
4460,High,Medium,Medium,Medium,True,False,True
4461,High,Medium,High,High,False,True,True
4462,High,Medium,High,High,False,True,True
4463,High,Medium,High,High,False,True,True
4464,High,Medium,High,High,False,True,True
4466,High,Medium,High,High,False,True,True
4468,High,Medium,High,High,False,True,True
4469,High,Medium,Medium,Medium,True,False,True
4470,High,Medium,High,High,False,True,True
4471,High,Medium,High,High,False,True,True
4472,High,Medium,High,High,False,True,True
4475,High,Medium,High,High,False,True,True
4476,High,Medium,High,High,False,True,True
4477,High,Medium,High,High,False,True,True
4478,High,Medium,High,High,False,True,True
4479,High,Medium,High,High,False,True,True
4480,High,Medium,High,High,False,True,True
4481,High,Medium,High,High,False,True,True
4482,High,Medium,High,High,False,True,True
4483,High,Medium,High,High,False,True,True
4484,High,Medium,Medium,Medium,True,False,True
4486,High,Medium,High,High,False,True,True
4487,High,Medium,High,High,False,True,True
4488,High,Medium,High,High,False,True,True
4489,High,Medium,High,High,False,True,True
4490,High,Medium,High,High,False,True,True
4499,High,Medium,High,High,False,True,True
4503,High,Medium,Medium,Medium,True,False,True
4505,High,Medium,High,High,False,True,True
4507,High,Medium,High,High,False,True,True
4509,High,Medium,High,High,False,True,True
4510,High,Medium,High,High,False,True,True
4514,High,Medium,High,High,False,True,True
4516,High,Medium,High,High,False,True,True
4520,High,Medium,High,High,False,True,True
4521,High,Medium,High,High,False,True,True
4522,High,Medium,Medium,Medium,True,False,True
4525,High,Medium,High,High,False,True,True
4526,High,Medium,High,High,False,True,True
4527,High,Medium,High,High,False,True,True
4528,High,Medium,High,High,False,True,True
4529,High,Medium,High,High,False,True,True
4530,High,Medium,High,High,False,True,True
4533,High,Medium,Medium,Medium,True,False,True
4534,High,Medium,Medium,Medium,True,False,True
4535,High,Medium,Medium,Medium,True,False,True
4536,High,Medium,High,High,False,True,True
4540,High,Medium,High,High,False,True,True
4541,High,Medium,High,High,False,True,True
4545,High,Medium,High,High,False,True,True
4546,High,Medium,Medium,Medium,True,False,True
4549,High,Medium,High,High,False,True,True
4550,High,Medium,High,High,False,True,True
4552,High,Medium,High,High,False,True,True
4553,High,Medium,High,High,False,True,True
4554,High,Medium,High,High,False,True,True
4555,High,Medium,Medium,Medium,True,False,True
4556,High,Medium,High,High,False,True,True
4557,High,Medium,High,High,False,True,True
4558,High,Medium,High,High,False,True,True
4559,High,Medium,High,High,False,True,True
4560,High,Medium,Medium,Medium,True,False,True
4561,High,Medium,High,High,False,True,True
4563,High,Medium,High,High,False,True,True
4564,High,Medium,Medium,Medium,True,False,True
4565,High,Medium,High,High,False,True,True
4566,High,Medium,High,High,False,True,True
4567,High,Medium,High,High,False,True,True
4568,High,Medium,High,High,False,True,True
4569,High,Medium,Medium,Medium,True,False,True
4570,High,Medium,High,High,False,True,True
4571,High,Medium,Medium,High,True,True,True
4573,High,Medium,Medium,Medium,True,False,True
4575,High,Medium,High,High,False,True,True
4576,High,Medium,Medium,Medium,True,False,True
4577,High,Medium,Medium,Medium,True,False,True
4578,High,Medium,High,High,False,True,True
4579,High,Medium,High,High,False,True,True
4580,High,Medium,Medium,Medium,True,False,True
4582,High,Medium,High,High,False,True,True
4584,High,Medium,High,High,False,True,True
4646,High,High,High,Medium,False,True,True
4692,High,High,High,Medium,False,True,True
4707,High,High,High,Medium,False,True,True
4709,High,High,Medium,Medium,True,True,True
4715,High,High,High,Medium,False,True,True
4723,High,High,High,Medium,False,True,True
4726,High,High,High,Medium,False,True,True
4733,High,High,High,Medium,False,True,True
4740,High,High,High,Medium,False,True,True
4755,High,High,High,Medium,False,True,True
4782,High,High,Medium,Medium,True,True,True
4814,High,High,Medium,Medium,True,True,True
4846,High,High,Medium,High,True,False,True
4901,High,High,Medium,High,True,False,True
4950,High,High,High,Medium,False,True,True
4964,High,High,Medium,Medium,True,True,True
4977,High,High,Medium,High,True,False,True
4982,High,High,Medium,High,True,False,True
4993,High,High,Medium,High,True,False,True
